생활지역권,남자20대이하,남자30대,남자40대,남자50대,남자60대,여자20대이하,여자30대,여자40대,여자50대,여자60대
중계,8.163430828625843,1.2662774465648412,2.489314433897317,2.2537746039501214,1.3271547800576091,7.661373290066122,1.6742853504896142,3.975089879517992,3.1045307782129954,1.8398025030565355
중곡,6.031382524091273,3.5259182845900567,3.0211671597759673,2.950526641856309,2.067164067062833,6.407768106505153,3.760117590175502,3.2405721727888768,3.5851151259452227,2.8528805394925847
중화.묵동,10.765648657262368,5.427588992425863,5.158704106982938,5.090338056810434,3.880111282327302,10.974963325576278,6.112588992154272,5.6528208968662605,6.500791978912338,5.422195360445041
진관,6.64703670609763,2.0401108996925124,2.756409097675404,2.3272370619626512,1.8012799483691555,6.748847984432771,2.8587545112927812,3.6153208086053166,2.8946603782884943,2.1794407445195625
창동,6.465426827911042,2.7647843462634794,3.116162507998491,3.0188604265642147,2.4566961213680494,6.604499641672615,3.1901806321739543,3.699724523275697,4.048601758594392,3.1215017834209626
창신.숭인,2.821463741950387,2.069930085598146,2.13813059209,2.53481436939945,1.8277890613391163,3.567633056306247,2.073994472941481,2.1954962521774917,2.8954495274235152,2.007328659296468
천호.성내,16.361163855289274,8.789257138161663,8.975453112033746,7.472540525450455,5.722615691319902,16.338626158345264,9.732884846012366,9.375663428026469,9.536700857340483,8.154280123466071
청량리,7.845149911338581,4.351395454196907,4.441283509621832,4.774762732426602,3.630031751261342,8.096179072177764,4.046777631127743,3.6636527624924344,4.2133946062314935,3.8681646357122617
청운효자.사직,6.2849561912954925,3.8386882887807787,4.538553625727018,3.5727074111978374,1.8699564986329325,6.119551349458462,4.032073818839252,4.104092958479669,3.306138445526176,2.2783312514980696
청파.원효,6.182624953903367,4.354363151655548,4.007353673836371,3.339468446079277,2.008552372188245,8.225578275310601,4.72514066865231,3.7333363501991528,3.2903847881252397,2.436001983383187
초안산,4.3617760059653365,2.108508752868625,2.086620131680136,1.8892871245571117,1.5172727712707292,4.516428521077688,2.1117197407892707,2.292157717725196,2.647504760085704,2.150036964574342
충청,8.615331940652057,5.983006862522912,6.655728668701347,4.758782988210814,2.38999580687361,10.271381514990948,6.329489854798567,5.438092289559421,4.6352220891486375,3.0544017551720497
평창.부암,2.883511157089288,1.0902386806415576,1.4966917044047614,1.560640740224306,1.216484287374788,3.3695907790117,1.3370948539596172,1.8086654346750368,1.784753302534068,1.5587960913665082
필동.장충,4.390602920697073,4.473902788744073,5.199087202249401,4.643752279456938,2.7971221389264866,5.227415371713035,4.021893789111567,3.1732747968628776,2.907537404898503,2.0697216920527173
하계,8.416650114254669,2.24065991164098,2.7934814899077014,2.7721156520476717,2.0922821354360797,7.854666068216294,2.6555924660172576,3.8262443981377,3.882084692337198,2.9624081432802094
한남,3.925421182178308,3.6331873606147034,3.324059321588162,2.565958769822476,1.4342443869805512,3.9731010464589183,3.8708951543147188,2.8359206094256897,2.254491148774424,1.767242976310924
합정.서교,11.71136426501954,8.060352591248524,6.645555256902292,4.496228217247499,2.590902063091555,15.528688769752696,8.601048874950758,6.013594320968498,4.515343419250054,3.276433421300792
혜화.이화,10.724151571317512,8.203558253133476,9.208065454991399,8.025724638995884,4.691971104544815,12.554533387711631,7.161820109792193,6.381070703722959,5.87715486871399,4.30526111717944
홍제,7.389834452574814,3.247371065068665,3.4135308352142038,3.470759375215387,2.6328094605691663,8.325533794724093,3.507251770351568,4.016666698799011,4.373259067301144,3.6473492915245274
화곡1,7.300491497709832,4.835743206272421,4.098735689962919,3.0868699663660206,2.411087500507268,8.322371004596098,4.9839239731491025,4.4956242802308575,4.119924336163849,3.911666207005654
화곡2,5.9745854972854575,3.280095950865716,2.807229751599733,2.0210588415222515,1.6728621796717127,5.836498157730101,3.4514479969901672,2.97672062648754,2.8630318812436624,2.5876424492499077
화양,8.339228047649263,3.817479012035666,2.9050594598391406,2.483168966436958,1.5489491396069013,10.067083120906902,3.9455715395394875,2.586414690074895,2.338168656172061,1.8648434356184174
후암.용산,4.217011453636036,3.490089504076359,3.2151611887363867,2.5495767676106573,1.6421302530021187,4.590992008120082,3.4188952628634417,2.766145806079303,2.1833948096184677,1.7389034808074382
흑석,3.6497355926559365,1.2010190021081248,1.3264024887992816,1.1778367233674791,0.9017584592877751,3.7385774327594246,1.4280537225638572,1.3448919354837434,1.2593031664374605,1.0903398058262292
