생활지역권,남자20대이하,남자30대,남자40대,남자50대,남자60대,여자20대이하,여자30대,여자40대,여자50대,여자60대
암사,5.214623739682967,2.0108619423922875,2.284836285986283,1.9290379859866924,1.6422216083236887,4.650317830585657,2.474524471111122,2.738548600129942,2.4835524365843673,2.246480750557423
압구정.청담,13.097983460399242,10.583897973947314,9.482299637965523,6.251826442407452,3.565780487263599,20.77317028991996,14.026524338639396,9.486936942891576,6.436906650400103,4.425505750284469
양재,10.70500366312212,8.589640856719273,9.220025779102599,6.599645399979283,3.872764055795434,10.884538367596663,7.437265314398391,6.569023001168229,5.3043540445288,4.193288738765464
여의도,9.582446175574166,12.959537361854922,11.881383180513799,6.875140047074559,2.442818871476029,13.794043474308175,11.256219073879842,7.147733908942929,4.1104693041564495,2.529252147220561
역삼.논현 ,24.862828356647665,26.22452491707323,22.98462706397892,12.99828450004545,6.276622308112258,34.40441433984054,24.82571953613987,15.725867978167821,9.613206796253705,6.6379959059372196
연신내,9.566352181664874,3.488584180731698,4.12701746874849,3.545086002486032,2.698199049234727,10.611950895257285,4.159119674906603,4.8679043834115205,5.023140132690316,4.167294336032257
염창,5.729644671599007,3.8727986612748952,3.740265329336394,2.9105489562813833,2.2910850406248127,5.920525305758706,4.256364550781586,3.423112676227299,3.0725211347147563,2.6478376202488234
영등포,13.749372813600623,11.174584191182802,10.229702661490043,8.543150930804567,5.524073732889247,15.796606070762351,11.414930349909946,9.38110675466449,8.373785229911812,5.912979728571926
오류.수궁,8.052973669255406,3.1152051176597517,3.4008948455630548,2.8730562545594984,2.296100663808916,8.146362082798207,3.4415119400228833,3.6777774979522633,3.414150369653403,3.024238064771827
왕십리.행당 ,7.785427092471813,3.5970927119995575,3.746972624711692,3.2357839011930785,2.2171599146801575,8.970331716227225,4.48473164349869,4.328622778193321,4.100244075999069,3.0456256464187454
용강,5.574429658530781,3.6135881296974737,3.533473664776109,2.84765020338145,1.7420281387380194,5.8746869677086435,3.9472641842627603,3.7665072479804658,2.969103807907402,2.097721617809676
월계,7.215888271836271,1.9964552740339396,2.501212749607055,2.2891416026504476,1.8441395479529206,5.985514694915821,2.1995179519132186,2.6083441161627823,2.638209485075827,2.5088117238074568
응암,7.342965101305041,3.3459367115688643,3.7771404903609422,3.1659651145722685,2.3836941765569035,7.024079466303983,4.320544021621209,4.650399479622732,4.392095437894309,3.7074203980865534
이문.휘경.회기 ,10.86429638516116,3.34446789350192,3.3093324393239567,3.095133854236846,2.122793712940652,13.267011830199865,3.324004629751356,3.29656823116626,3.216936581468495,2.6447022398287916
이촌.한강,9.058540906487371,7.28814351580998,7.2504043310071635,5.0529974453712825,2.936873554222594,10.166618030190802,7.512417048934203,6.254984065376331,4.918738289151887,3.4653957893723906
자양,8.482777761517935,4.246800437932902,4.151254955755512,3.7383431550883386,2.67300910331072,9.555976065779854,4.569048861401284,4.35220114803095,4.387587213101171,3.3619121799822356
잠실1,11.646976466286167,5.102438870795712,5.643076121779494,3.7743928003426412,2.6033427192067884,14.717239774914342,6.39150135549604,6.60283513386554,5.179929528219163,4.058674758025444
잠실2,10.510861716780445,6.593050574923683,6.377350709074669,4.769106973717416,3.1730747927421663,12.374062220507227,8.293899065539497,7.136884410578383,5.851838288048928,4.7503805160049195
장안,5.248922176725151,2.919991018815978,3.205974314635307,2.9118511710925126,2.03680409647766,5.037609389774263,3.1348425097087027,3.1083827573014715,2.972467872532837,2.2586972402842336
